Closure1,Closure2,Closure3,Closure4,Closure5,Closure6,Closure7,Closure8,Closure9,Closure10
2.251503212636858464e+01,4.318739132588788721e+00,2.817132961171456174e+00,1.851420781726406117e+00,9.942923664991111243e-01,7.219744997961169419e-01,2.630473606784901719e+00,8.920699619079495157e-01,1.772296092492711583e+00,4.453124684711586845e-01
2.935383602695034000e+01,5.630529844668349604e+00,3.672819942881489830e+00,2.413778569742177638e+00,1.296302617968803750e+00,9.412698575648379418e-01,3.429463946283005438e+00,1.163030780477826154e+00,2.310620237992380144e+00,5.805734189892621799e-01
2.245498722773040257e+01,4.307221571698552687e+00,2.809620004398646120e+00,1.846483263869383551e+00,9.916407076416832167e-01,7.200490801291007381e-01,2.623458448192041548e+00,8.896909179811944846e-01,1.767569590721215667e+00,4.441248733621845912e-01
2.277462993246286871e+01,4.368534096132302480e+00,2.849614439860510107e+00,1.872767621046731001e+00,1.005756534771701238e+00,7.302988492863220493e-01,2.660802907381836668e+00,9.023555081907239650e-01,1.792730625953658841e+00,4.504469110601237447e-01
2.373019325580302308e+01,4.551826249348577491e+00,2.969176735821678292e+00,1.951344004378450236e+00,1.047955422731133179e+00,7.609402602565535911e-01,2.772443170098323861e+00,9.402159621606900330e-01,1.867948868351887892e+00,4.693464738015312165e-01
1.575355155063996904e+01,3.021780256725618674e+00,1.971120852936554035e+00,1.295421323991568396e+00,6.956968110965746632e-01,5.051586174494201442e-01,1.840517096955503140e+00,6.241727772280529773e-01,1.240058539529380610e+00,3.115808535750294594e-01
2.471968331359991211e+01,4.741626086627523051e+00,3.092984023367426172e+00,2.032710197685867914e+00,1.091652558301372089e+00,7.926695771645442257e-01,2.888047157096969464e+00,9.794206301004436677e-01,1.945837691834400252e+00,4.889170548112360404e-01
2.123230349571043618e+01,4.072691500827807509e+00,2.656634984291676549e+00,1.745941454369168921e+00,9.376454437412459209e-01,6.808420973951018196e-01,2.480610005050933431e+00,8.412468640652722707e-01,1.671324664733499610e+00,4.199420826022428055e-01
3.036813507294175096e+01,5.825088438122024925e+00,3.799731388484123507e+00,2.497184816826074183e+00,1.341095349914118939e+00,9.737947077299724530e-01,3.547966414096176191e+00,1.203218407403800594e+00,2.390461928900933231e+00,6.006346833660244355e-01
2.099926964496919268e+01,4.027991923906689031e+00,2.627477249214629218e+00,1.726778980530067287e+00,9.273543734186523446e-01,6.733695565219564028e-01,2.453384221386854858e+00,8.320138104685803615e-01,1.652981142913535484e+00,4.153330339129722715e-01
2.323112223687009248e+01,4.456096537425033866e+00,2.906731814157328841e+00,1.910305179702394440e+00,1.025915813740977844e+00,7.449368831689919812e-01,2.714135763035962601e+00,9.204422277795848428e-01,1.828663931436550039e+00,4.594756219130651242e-01
2.258591776086419145e+01,4.332336118012406700e+00,2.826002335920304365e+00,1.857249737958599489e+00,9.974227659974481686e-01,7.242475421004962444e-01,2.638755308964776169e+00,8.948785275324354638e-01,1.777875934987508399e+00,4.467144765473281542e-01
1.871084773444808036e+01,3.589036420695725482e+00,2.341144600119902552e+00,1.538601061941407666e+00,8.262947602593329055e-01,5.999882593113697871e-01,2.186023579704085673e+00,7.413440554760010182e-01,1.472845436811595077e+00,3.700715923943451169e-01
2.450659492031420683e+01,4.700752363791228738e+00,3.066321910117977279e+00,2.015187847397422072e+00,1.082242304669737143e+00,7.858366139561715480e-01,2.863151638791499920e+00,9.709778371337491887e-01,1.929064199144886915e+00,4.847024963827149535e-01
2.266709510785080894e+01,4.347907216607477032e+00,2.836159433570129007e+00,1.863924986138255635e+00,1.001007660568703050e+00,7.268506018765825694e-01,2.648239411297770296e+00,8.980948619541543332e-01,1.784265901213442529e+00,4.483200387587280011e-01
2.882776154194788276e+01,5.529620441018164634e+00,3.606996285006445202e+00,2.370519238429526609e+00,1.273070501678136734e+00,9.244005783635733664e-01,3.368001673423032027e+00,1.142187139519958317e+00,2.269209692855381100e+00,5.701684803597598661e-01
1.841279974593900093e+01,3.531866104253847727e+00,2.303852145562113041e+00,1.514092447573001099e+00,8.131325831786295755e-01,5.904309534984651942e-01,2.151202071880862654e+00,7.295350713153857525e-01,1.449384253969607572e+00,3.641766647415260461e-01
2.794052291189379744e+01,5.359434044212119552e+00,3.495982932899223350e+00,2.297561224032167448e+00,1.233888918806099078e+00,8.959500897061360991e-01,3.264343913301786415e+00,1.107033783909656455e+00,2.199369705582529200e+00,5.526202742432946291e-01
1.551622215136959326e+01,2.976256725682446369e+00,1.941425648879679500e+00,1.275905625348206840e+00,6.852160439044199247e-01,4.975483340901319940e-01,1.812789456266787669e+00,6.147695293455501808e-01,1.221376888772688130e+00,3.068868455879791846e-01
2.352922435725752948e+01,4.513277237217024229e+00,2.944031041821100203e+00,1.934818245358455924e+00,1.039080381354065885e+00,7.544959247926910084e-01,2.748963595188482323e+00,9.322533567038582270e-01,1.852129375330263006e+00,4.653716202106090716e-01
2.903260666369317633e+01,5.568912974043922048e+00,3.632626981030547153e+00,2.387363740951481628e+00,1.282116721986541030e+00,9.309692100882659416e-01,3.391934114789552535e+00,1.150303325138825050e+00,2.285334307148522370e+00,5.742199996428187792e-01
1.936653057656850407e+01,3.714806756395852450e+00,2.423185155791539369e+00,1.592518144240458788e+00,8.552505459364611040e-01,6.210136031486716002e-01,2.262628241022758058e+00,7.673229199391362609e-01,1.524458249641810204e+00,3.830399836149321335e-01
1.645944432556769499e+01,3.157181651375272402e+00,2.059443791679898439e+00,1.353467190674615850e+00,7.268699310698535365e-01,5.277940096721688290e-01,1.922987879286429003e+00,6.521410136181486905e-01,1.295623683727335385e+00,3.255423195109753975e-01
2.262260439827894842e+01,4.339373195097483205e+00,2.830592652954523114e+00,1.860266495942337395e+00,9.990428944222835561e-01,7.254239480033641829e-01,2.643041477907354775e+00,8.963320918470421006e-01,1.780763764939157667e+00,4.474400814221236589e-01
1.879433129772114341e+01,3.605049888036643946e+00,2.351590256892346353e+00,1.545465951278843342e+00,8.299815002659501895e-01,6.026652709850365275e-01,2.195777121629214346e+00,7.446517646851621430e-01,1.479416939447957713e+00,3.717227679924628991e-01
1.728573216093862541e+01,3.315676722107116170e+00,2.162830839203241151e+00,1.421413194993295770e+00,7.633598495664921657e-01,5.542900298990678376e-01,2.019524643273770348e+00,6.848794327190960152e-01,1.360665860602006116e+00,3.418850132975760348e-01
2.070937811454333755e+01,3.972386145081707731e+00,2.591205349581376272e+00,1.702941075220203881e+00,9.145523958688356325e-01,6.640737984035737229e-01,2.419515647922878987e+00,8.205279940125795868e-01,1.630162004848936919e+00,4.095994283698723981e-01
1.745862803328305191e+01,3.348840883968668525e+00,2.184463971152519779e+00,1.435630496986762594e+00,7.709951505114965853e-01,5.598341663787350653e-01,2.039724393661487056e+00,6.917297544681687560e-01,1.374275553772520420e+00,3.453046259043909272e-01
2.317135962257055581e+01,4.444633123133967523e+00,2.899254177454700265e+00,1.905390874208027663e+00,1.023276620917865420e+00,7.430205153253554018e-01,2.707153584254023748e+00,9.180743682641070436e-01,1.823959649994456367e+00,4.582936099511613071e-01
1.765098743005394510e+01,3.385738457540535151e+00,2.208532424352712464e+00,1.451448292970491050e+00,7.794899853738316287e-01,5.660024266985637098e-01,2.062198104264382437e+00,6.993512421385806865e-01,1.389417340172728554e+00,3.491091968829659886e-01
2.629365754518128639e+01,5.043539229343220853e+00,3.289923324316919029e+00,2.162138776152729758e+00,1.161161256079103365e+00,8.431411577583410866e-01,3.071937530901296398e+00,1.041783194139003443e+00,2.069734844841296884e+00,5.200478276407636269e-01
1.788381331373022221e+01,3.430398143090558793e+00,2.237664138108969691e+00,1.470593665588335597e+00,7.897718716071456813e-01,5.734682988307160389e-01,2.089399590744588586e+00,7.085760558548815924e-01,1.407744491631125472e+00,3.537141323057512721e-01
1.837886867192262130e+01,3.525357587795028724e+00,2.299606611001780099e+00,1.511302280753445082e+00,8.116341439273663250e-01,5.893429084069446988e-01,2.147237840599778735e+00,7.281906854075441693e-01,1.446713331292003302e+00,3.635055606434592357e-01
2.643279204734957233e+01,5.070227426625590894e+00,3.307332155443364563e+00,2.173579866146460038e+00,1.167305612109604374e+00,8.476026909262057707e-01,3.088192876827193345e+00,1.047295853830213952e+00,2.080686973762977399e+00,5.227996926286666568e-01
1.639852904646199505e+01,3.145497137750339345e+00,2.051821930887319123e+00,1.348458101057156133e+00,7.241798351073863715e-01,5.258406800959354310e-01,1.915871032504326443e+00,6.497274842744443779e-01,1.290828668977802574e+00,3.243375096242330780e-01
2.251884871052196146e+01,4.319471213770973428e+00,2.817610501019377267e+00,1.851734621083912513e+00,9.944609116945389848e-01,7.220968836514718436e-01,2.630919505499466737e+00,8.922211791063622277e-01,1.772596519209570509e+00,4.453879545953147723e-01
2.770494901023923262e+01,5.314247245366708228e+00,3.466507380769515034e+00,2.278189880713281212e+00,1.223485676614531226e+00,8.883960987165834267e-01,3.236821370705724288e+00,1.097700090744307522e+00,2.180826240796321702e+00,5.479609872805050186e-01
1.603215306532058193e+01,3.075220432031455342e+00,2.005980119653738125e+00,1.318330846447725690e+00,7.080002072359744547e-01,5.140923461723033716e-01,1.873066636617024106e+00,6.352112710304920196e-01,1.261988971298684259e+00,3.170911600905119698e-01
2.138947139346305448e+01,4.102838788497719769e+00,2.676300195636339918e+00,1.758865438242976476e+00,9.445861773860860788e-01,6.858818954165784021e-01,2.498972226545965292e+00,8.474740264239318810e-01,1.683696312683583329e+00,4.230506202281195671e-01
2.325131815144698422e+01,4.459970433145550750e+00,2.909258773759973327e+00,1.911965898449930590e+00,1.026807690935981121e+00,7.455844920750214211e-01,2.716495289771754695e+00,9.212424117920342548e-01,1.830253675581175354e+00,4.598750658278147330e-01
2.648715298890727254e+01,5.080654714682386164e+00,3.314133922343051708e+00,2.178049989766504879e+00,1.169706260215419347e+00,8.493458469372338060e-01,3.094543968009517698e+00,1.049449693220381397e+00,2.084966056456095895e+00,5.238748678688177618e-01
1.653389430884983113e+01,3.171462335249783049e+00,2.068759146003427585e+00,1.359589244841542310e+00,7.301577367299980637e-01,5.301813475688355037e-01,1.931686011047914375e+00,6.550908026025827890e-01,1.301484097948220953e+00,3.270148248863585794e-01
1.749684052894761166e+01,3.356170644790422930e+00,2.189245207104618007e+00,1.438772726951077718e+00,7.726826627713458961e-01,5.610595009591405891e-01,2.044188831497100178e+00,6.932437749394949611e-01,1.377283493373520074e+00,3.460604098924092153e-01
2.098543023435242105e+01,4.025337306144336047e+00,2.625745630108208939e+00,1.725640959838871780e+00,9.267432074982189238e-01,6.729257773835818357e-01,2.451767336980181788e+00,8.314654780286159230e-01,1.651891758131811105e+00,4.150593118028127471e-01
2.241222059836950464e+01,4.299018256031350127e+00,2.804268944691755028e+00,1.842966545531219413e+00,9.897520790634172227e-01,7.186777111846772703e-01,2.618461942339703086e+00,8.879964577996243280e-01,1.764203167361035884e+00,4.432790156622266053e-01
2.292305156371101660e+01,4.397003711605039555e+00,2.868185298085060619e+00,1.884972395661675071e+00,1.012311022197928123e+00,7.350581866205029291e-01,2.678143286088956465e+00,9.082361339962179425e-01,1.804413801692698271e+00,4.533824610790918586e-01
2.184849538145788017e+01,4.190886846729379833e+00,2.733734340046648725e+00,1.796611178329629022e+00,9.648572587126238442e-01,7.006011111062089292e-01,2.552600863561651501e+00,8.656610540589405600e-01,1.719828902489257461e+00,4.321294038618349043e-01
1.918244240679759116e+01,3.679495734933654116e+00,2.400151617668536019e+00,1.577380494812693490e+00,8.471209789458973294e-01,6.151105707415766011e-01,2.241120873447802975e+00,7.600291472421427663e-01,1.509967542183435540e+00,3.793990046975174169e-01
2.063951992923555423e+01,3.958986240656654498e+00,2.582464531654329765e+00,1.697196606576917066e+00,9.114673698293808135e-01,6.618337026261760236e-01,2.411353984566654063e+00,8.177601370378836387e-01,1.624663039173261936e+00,4.082177416475206710e-01
2.313081807685732016e+01,4.436856613689758255e+00,2.894181525366772423e+00,1.902057125455838049e+00,1.021486254854761633e+00,7.417204966523641696e-01,2.702417039114830999e+00,9.164680683069448275e-01,1.820768376597736271e+00,4.574917609599687962e-01
2.108392972652018216e+01,4.044231066054490675e+00,2.638070114678650935e+00,1.733740615471843993e+00,9.310930699641818409e-01,6.760842948215695092e-01,2.463275218158177626e+00,8.353681346063578372e-01,1.659645256510211553e+00,4.170074792206602265e-01
2.611949488318617085e+01,5.010132077198266032e+00,3.268131688712847094e+00,2.147817305501088292e+00,1.153470012096905917e+00,8.375563999808995908e-01,3.051589779092893640e+00,1.034882680811739952e+00,2.056025434897769788e+00,5.166031598964204719e-01
2.261535272633566862e+01,4.337982209767221597e+00,2.829685306967169023e+00,1.859670187837481725e+00,9.987226513945549611e-01,7.251914134817810664e-01,2.642194251416857931e+00,8.960447727493877634e-01,1.780192941421030906e+00,4.472966545810923011e-01
1.871789488454408001e+01,3.590388175502114976e+00,2.342026355860083342e+00,1.539180552126740764e+00,8.266059713429638744e-01,6.002142355674549012e-01,2.186846911521981962e+00,7.416232711965214941e-01,1.473400161162342403e+00,3.702109741099618434e-01
2.619573042577861344e+01,5.024755259578828515e+00,3.277670456352375083e+00,2.154086186978566797e+00,1.156836670320182892e+00,8.400009942155844955e-01,3.060496521111417678e+00,1.037903215590227912e+00,2.062026401429254641e+00,5.181109808698277641e-01
1.692069049863584596e+01,3.245655959837540738e+00,2.117155981032836642e+00,1.391395661996227551e+00,7.472391469068355718e-01,5.425844826865841020e-01,1.976876138369361602e+00,6.704160866329103019e-01,1.331931195331927276e+00,3.346650545241445784e-01
2.436327511465134066e+01,4.673261359127444337e+00,3.048389404125738444e+00,2.003402598096069021e+00,1.075913120330185047e+00,7.812408734560661872e-01,2.846407315975979291e+00,9.652993511844177865e-01,1.917782619348443074e+00,4.818678525730891171e-01
2.636761032256570303e+01,5.057724541265545604e+00,3.299176467087069131e+00,2.168219944864700377e+00,1.164427104496375431e+00,8.455125520855167887e-01,3.080577573161342730e+00,1.044713283287179273e+00,2.075556120940383220e+00,5.215104990534676910e-01
1.919528648068470744e+01,3.681959431374628888e+00,2.401758697938287668e+00,1.578436668536238319e+00,8.476881895343180151e-01,6.155224330817212763e-01,2.242621470789793570e+00,7.605380433626952597e-01,1.510978577914322551e+00,3.796530405885522041e-01
2.100540809366178507e+01,4.029169375417009036e+00,2.628245306130795100e+00,1.727283747807912384e+00,9.276254550961261502e-01,6.735663940569633912e-01,2.454101387908396603e+00,8.322570224551606444e-01,1.653464337810650608e+00,4.154544429220529689e-01
2.419926158601001731e+01,4.641800971221194949e+00,3.027867651590800513e+00,1.989915695048074529e+00,1.068670074945423654e+00,7.759815611603518848e-01,2.827245306531569913e+00,9.588009575145238772e-01,1.904872109858806395e+00,4.786239189694415086e-01
2.730177324750097512e+01,5.236911759719773407e+00,3.416061095639627343e+00,2.245036564225325382e+00,1.205680923727741938e+00,8.754677307711534739e-01,3.189717587027961265e+00,1.081725830290692469e+00,2.149089806893927257e+00,5.399867950552829088e-01
2.853653710595880355e+01,5.473758989832441912e+00,3.570557609142307687e+00,2.346571727721545653e+00,1.260209661328598685e+00,9.150620788526009353e-01,3.333977374091790402e+00,1.130648511901693132e+00,2.246285633629307110e+00,5.644085120087692919e-01
1.975153886329042763e+01,3.788657432908527412e+00,2.471358284249047799e+00,1.624177541356709442e+00,8.722530000470274381e-01,6.333594067728145482e-01,2.307609484261998301e+00,7.825773653133463181e-01,1.554764610223701160e+00,3.906548512988737287e-01
1.887210413513644625e+01,3.619967947869415337e+00,2.361321374420261687e+00,1.551861245171223924e+00,8.334160473778082778e-01,6.051591606262098910e-01,2.204863468697141116e+00,7.477332087497827739e-01,1.485538915871512655e+00,3.732609942767972644e-01
2.138525410573620533e+01,4.102029846034874971e+00,2.675772518829335311e+00,1.758518648858169664e+00,9.443999366127838746e-01,6.857466624673205224e-01,2.498479512878250652e+00,8.473069329158822161e-01,1.683364344133982282e+00,4.229672088078135772e-01
2.053406632086542771e+01,3.938758571311808065e+00,2.569269931959931696e+00,1.688525110975725330e+00,9.068104047744917073e-01,6.584521921878430106e-01,2.399033640895769537e+00,8.135819508432646785e-01,1.616362139711752910e+00,4.061320325803994824e-01
2.272925291643240797e+01,4.359830067030724621e+00,2.843936762528248341e+00,1.869036249489275825e+00,1.003752628208283371e+00,7.288437748157658991e-01,2.655501425138647509e+00,9.005576216616444363e-01,1.789158723069026680e+00,4.495494239543108006e-01
2.372791872283978165e+01,4.551389957965043642e+00,2.968892140989831230e+00,1.951156968553973581e+00,1.047854976471495947e+00,7.608673243269403752e-01,2.772177432128509533e+00,9.401258427008333252e-01,1.867769825929901373e+00,4.693014870618812395e-01
2.193130025089654822e+01,4.206770129862467122e+00,2.744095077074776956e+00,1.803420258380967089e+00,9.685140267389683588e-01,7.032563595579156557e-01,2.562275112407895516e+00,8.689418726831980022e-01,1.726346980976635859e+00,4.337671559469399307e-01
2.444112707307261090e+01,4.688194595620092109e+00,3.058130421457152526e+00,2.009804398142822190e+00,1.079351161525987424e+00,7.837373002177013825e-01,2.855502906900046156e+00,9.683839301090013674e-01,1.923910823871026299e+00,4.834076437483939559e-01
2.196870106314076665e+01,4.213944196971196376e+00,2.748774753317583475e+00,1.806495743268297760e+00,9.701656940298066800e-01,7.044556664281185210e-01,2.566644719740835523e+00,8.704237333781672525e-01,1.729291028003726804e+00,4.345068860938844924e-01
2.784475972742769301e+01,5.341065151381150677e+00,3.484000821485301103e+00,2.289686576159149833e+00,1.229659895157726224e+00,8.928793156199278380e-01,3.253155720105973092e+00,1.103239542807117113e+00,2.191831598744335530e+00,5.507262267543142631e-01
2.332501237780092040e+01,4.474106150892445122e+00,2.918479566026423111e+00,1.918025806399390021e+00,1.030062121411918996e+00,7.479475956189612917e-01,2.725105125027971642e+00,9.241622568683108829e-01,1.836054599544920896e+00,4.613326235015303145e-01
